"7124","SVZ","San Antonio Airport","San Antonio","Venezuela","0",
"7125","SWA","Shantou Airport","Shantou","China","0",
"7126","SWB","Shaw River Airport","Shaw River","Australia","0",
"7127","SWC","Stawell Airport","Stawell","Australia","0",
"7128","SWD","Seward Airport","Seward","USA - Alaska","0",
"7129","SWE","Siwea Airport","Siwea","Papua New Guinea","0",
"7130","SWF","Stewart Airport","Newburgh","USA - New York","0",
"7131","SWG","Satwag Airport","Satwag","Papua New Guinea","0",
"7132","SWH","Swan Hill Airport","Swan Hill","Australia","0",
"7133","SWI","Swindon Airport","Swindon","United Kingdom","0",
"7134","SWJ","South West Bay Airport","South West Bay","Vanuatu","0",
"7135","SWK","Segrate Airport","Milan","Italy","0",
"7136","SWM","Suia-Missu Airport","Suia-Missu","Brazil","0",
"7137","SWN","Sahiwal Airport","Sahiwal","Pakistan","0",
"7138","SWO","Searcy Field","Stillwater","USA - Oklahoma","0",
"7139","SWP","Swakopmund Airport","Swakopmund","Namibia","0",
"7140","SWQ","Brang Bidji Airport","Sumbawa Besar","Indonesia","0",
"7141","SWR","Silur Airport","Silur","Papua New Guinea","0",
"7142","SWS","Fairwood Comm Airport","Swansea","United Kingdom","0",
"7143","SWT","Strzhewoi Airport","Strzhewoi","Russia","0",
"7144","SWU","Suwon Airport","Suwon","Korea","0",
"7145","SWV","Shikarpur Airport","Shikarpur","Pakistan","0",
"7146","SWW","Sweetwater Airport","Sweetwater","USA - Texas","0",
"7147","SWX","Shakawe Airport","Shakawe","Botswana","0",
"7148","SWY","Sitiawan Airport","Sitiawan","Malaysia","0",
"7149","SWZ","Sydney West Airport","Sydney","Australia","0",
"7150","SXA","Sialum Airport","Sialum","Papua New Guinea","0",
"7151","SXB","Entzheim Airport","Strasbourg","France","0",
"7152","SXC","Avalon Vor/WP Airport","Catalina Island","USA - California","0",
"7153","SXD","Sophia Antipolis Airport","Sophia Antipolis","France","0",
"7154","SXE","Sale Airport","Sale","Australia","0",
"7155","SXF","Schoenefeld Airport","Berlin","Germany","0",
"7156","SXG","Senanga Airport","Senanga","Zambia","0",
"7157","SXH","Sehulea Airport","Sehulea","Papua New Guinea","0",
"7158","SXI","Sirri Island Airport","Sirri Island","Iran","0",
"7159","SXJ","Shanshan Airport","Shanshan","China","0",
"7160","SXK","Saumlaki Airport","Saumlaki","Indonesia","0",
"7161","SXL","Collooney Airport","Sligo","Ireland","0",
"7162","SXM","Princ. Juliana Airport","Saint Maarten","Netherlands Antilles","0",
"7163","SXN","Suapan Airport","Suapan","Botswana","0",
"7164","SXO","Sao Felix Do Araguaia Airport","Sao Felix Do Araguaia","Brazil","0",
"7165","SXP","Sheldon Sea Plane Base","Sheldon Point","USA - Alaska","0",
"7166","SXQ","Soldotna Airport","Soldotna","USA - Alaska","0",
"7167","SXR","Srinagar Airport","Srinagar","India","0",
"7168","SXS","Sahabat 16 Airport","Sahabat 16","Malaysia","0",
"7169","SXT","Taman Negara Airport","Taman Negara","Malaysia","0",
"7170","SXU","Soddu Airport","Soddu","Ethiopia","0",
"7171","SXV","Salem Airport","Salem","India","0",
"7172","SXW","Sauren Airport","Sauren","Papua New Guinea","0",
"7173","SXX","Sao Felix Do Xingu Airport","Sao Felix Do Xingu","Brazil","0",
"7174","SXY","Sidney Airport","Sidney","USA - New York","0",
"7175","SXZ","Siirt Airport","Siirt","Turkey","0",
"7176","SYB","Seal Bay Airport","Seal Bay","USA - Alaska","0",
"7177","SYC","Shiringayoc O Hda Mejia","Leon Velarde","Peru","0",
"7178","SYD","Kingsford Smith Airport","Sydney","Australia","0",
"7179","SYE","Sadah Airport","Sadah","Yemen","0",
"7180","SYF","Silva Bay Airport","Silva Bay","Canada","0",
"7181","SYG","Spitsberg Airport","Svalbard","Norway","0",
"7182","SYI","Bomar Field","Shelbyville","USA - Tennessee","0",
"7183","SYJ","Sirjan Airport","Sirjan","Iran","0",
"7184","SYK","Stykkisholmur Airport","Stykkisholmur","Iceland","0",
"7185","SYL","Roberts Air Force Base","San Miguel","USA - California","0",
"7186","SYM","Simao Airport","Simao","China","0",
"7187","SYN","Carleton Airport","Stanton","USA - Minnesota","0",
"7188","SYO","Shonai Airport","Shonai","Japan","0",
"7189","SYP","Santiago Airport","Santiago","Panama","0",
"7190","SYQ","Tobias Bolanos International Airport","San Jose","Costa Rica","0",
"7191","SYR","Hancock International Airport","Syracuse","USA - New York","0",
"7192","SYS","Yeosu Airport","Suncheon","Korea","0",
"7193","SYT","Charolais Bourgogne Sud Airport","Saint Yan","France","0",
"7194","SYU","Warraber Island Airport","Sue Island","Australia","0",
"7195","SYV","Sylvester Airport","Sylvester","USA - Georgia","0",
"7196","SYW","Sehwen Sharif Airport","Sehwen Sharif","Pakistan","0",
"7197","SYX","Sanya Airport","Sanya","China","0",
"7198","SYY","Stornoway Airport","Stornoway, Outer Stat Hebrides","United Kingdom","0",
"7199","SYZ","Shiraz Airport","Shiraz","Iran","0",
"7200","SZA","Soyo Airport","Soyo","Angola","0",
"7201","SZB","Sultan Abdul Aziz Shah Airport","Kuala Lumpur (KUL)","Malaysia","0",
"7202","SZC","Guanacaste Airport","Santa Cruz","Costa Rica","0",
"7203","SZD","Sheffield City Airport","Sheffield","United Kingdom","0",
"7204","SZE","Semera Airport","Semera","Ethiopia","0",
"7205","SZF","Carsamba Airport","Samsun","Turkey","0",
"7206","SZG","W. A. Mozart Airport","Salzburg","Austria","0",
"7207","SZH","Senipah Airport","Senipah","Indonesia","0",
"7208","SZI","Zaisan Airport","Zaisan","Kazakhstan","0",
"7209","SZJ","Siguanea Airport","Siguanea","Cuba","0",
"7210","SZK","Skukuza Airport","Skukuza","South Africa","0",
"7211","SZL","Whiteman Air Force Base","Warrensburg","USA - Missouri","0",
"7212","SZM","Sesriem Airport","Sesriem","Namibia","0",
"7213","SZN","Santa Cruz Island Airport","Santa Barbara","USA - California","0",
"7214","SZO","Shanzhou Airport","Shanzhou","China","0",
"7215","SZP","Santa Paula Airport","Santa Paula","USA - California","0",
"7216","SZQ","Saenz Pena Airport","Saenz Pena","Argentina","0",
"7217","SZR","Stara Zagora Airport","Stara Zagora","Bulgaria","0",
"7218","SZS","Stewart Island Airport","Stewart Island","New Zealand","0",
"7219","SZT","San Cristobal de las Casas Airport","San Cristobal de las Casas","Mexico","0",
"7220","SZU","Segou Airport","Segou","Mali","0",
"7221","SZV","Suzhou Airport","Suzhou","China","0",
"7222","SZW","Parchim Airport","Schwerin","Germany","0",
"7223","SZX","Shenzhen Airport","Shenzhen","China","0",
"7224","SZY","Mazury Airport","Szymany","Poland","0",
"7225","SZZ","Goleniow Airport","Szczecin","Poland","0",
"7226","TAB","Tobago Airport","Tobago","Trinidad & Tobago","0",
"7227","TAC","D. Z. Romualdez Airport","Tacloban","Philippines","0",
"7228","TAD","Las Animas Airport","Trinidad","USA - Colorado","0",
"7229","TAE","Daegu Airport","Daegu","Korea","0",
"7230","TAF","Tafaraoui Airport","Oran","Algeria","0",
"7231","TAG","Tagbilaran Airport","Tagbilaran","Philippines","0",
"7232","TAH","Tanna Airport","Tanna","Vanuatu","0",
"7233","TAI","Al Janad Airport","Taiz","Yemen","0",
"7234","TAJ","Tadji Airport","Aitape","Papua New Guinea","0",
"7235","TAK","Takamatsu Airport","Takamatsu","Japan","0",
"7236","TAL","Ralph Calhoun Airport","Tanana","USA - Alaska","0",
"7237","TAM","Gen F Javier Mina Airport","Tampico","Mexico","0",
"7238","TAN","Tangalooma Airport","Tangalooma","Australia","0",
"7239","TAO","Qingdao Airport","Qingdao","China","0",
"7240","TAP","Tapachula International Airport","Tapachula","Mexico","0",
"7241","TAQ","Tarcoola Airport","Tarcoola","Australia","0",
"7242","TAR","M. A. Grottag Airport","Taranto","Italy","0",
"7243","TAS","Vostochny Airport","Tashkent","Uzbekistan","0",
"7244","TAT","Poprad/Tatry Airport","Poprad/Tatry","Slovakia","0",
"7245","TAU","Tauramena Airport","Tauramena","Colombia","0",
"7246","TAV","Tau Airport","Tau","Samoa","0",
"7247","TAW","Tacuarembo Airport","Tacuarembo","Uruguay","0",
"7248","TAX","Taliabu Airport","Taliabu","Indonesia","0",
"7249","TAY","Tartu Airport","Tartu","Estonia","0",
"7250","TAZ","Dashoguz Airport","Dashoguz","Turkmenistan","0",
"7251","TBA","Tabibuga Airport","Tabibuga","Papua New Guinea","0",
"7252","TBB","Tuy Hoa Airport","Tuy Hoa","Vietnam","0",
"7253","TBC","Tuba City Airport","Tuba City","USA - Arizona","0",
"7254","TBD","Timbiqui Airport","Timbiqui","Colombia","0",
"7255","TBE","Timbunke Airport","Timbunke","Papua New Guinea","0",
"7256","TBF","Tabiteuea Airport","Tabiteuea","Kiribati","0",
"7257","TBG","Tabubil Airport","Tabubil","Papua New Guinea","0",
"7258","TBH","Tablas Airport","Tablas","Philippines","0",
"7259","TBI","The Bight Airport","The Bight","Bahamas","0",
"7260","TBJ","Tabarka Airport","Tabarka","Tunisia","0",
"7261","TBK","Timber Creek Airport","Timber Creek","Australia","0",
"7262","TBL","Tableland Airport","Tableland","Australia","0",
"7263","TBM","Tumbang Samba Airport","Tumbang Samba","Indonesia","0",
"7264","TBN","Forney Army Air Field","Fort Leonard Wood","USA - Missouri","0",
"7265","TBO","Tabora Airport","Tabora","Tanzania","0",
"7266","TBP","Tumbes Airport","Tumbes","Peru","0",
"7267","TBR","Statesboro Municipal Airport","Statesboro","USA - Georgia","0",
"7268","TBS","Novo Alexeyevka Airport","Tbilisi","Georgia","0",
"7269","TBT","Tabatinga Internacional Airport","Tabatinga","Brazil","0",
"7270","TBV","Tabal Airport","Tabal","Marshall Islands","0",
"7271","TBW","Tambov Airport","Tambov","Russia","0",
"7272","TBY","Tsabong Airport","Tsabong","Botswana","0",
"7273","TBZ","Tabriz Airport","Tabriz","Iran","0",
"7274","TCA","Tennant Creek Airport","Tennant Creek","Australia","0",
"7275","TCB","Treasure Cay Airport","Treasure Cay","Bahamas","0",
"7276","TCC","Tucumcari Airport","Tucumcari","USA - New Mexico","0",
"7277","TCD","Tarapaca Airport","Tarapaca","Colombia","0",
"7278","TCE","Tulcea Airport","Tulcea","Romania","0",
"7279","TCF","Tocoa Airport","Tocoa","Honduras","0",
"7280","TCG","Tacheng Airport","Tacheng","China","0",
"7281","TCH","Tchibanga Airport","Tchibanga","Gabon","0",
"7282","TCJ","Torembi Airport","Torembi","Papua New Guinea","0",
"7283","TCK","Tinboli Airport","Tinboli","Papua New Guinea","0",
"7284","TCL","Van De Graaf Airport","Tuscaloosa","USA - Alabama","0",
"7285","TCM","McChord Air Force Base","Tacoma","USA - Washington","0",
"7286","TCN","Tehuacan Airport","Tehuacan","Mexico","0",
"7287","TCO","La Florida Airport","Tumaco","Colombia","0",
"7288","TCP","Taba International Airport","Taba","Egypt","0",
"7289","TCQ","Tacna Airport","Tacna","Peru","0",
"7290","TCR","Tuticorin Airport","Tuticorin","India","0",
"7291","TCS","Truth Or Consequences Municipal Airport","Truth Or Consequences","USA - New Mexico","0",
"7292","TCT","Takotna Airport","Takotna","USA - Alaska","0",
"7293","TCU","Thaba Nchu Airport","Thaba Nchu","South Africa","0",
"7294","TCV","Tete Airport","Tete","Mozambique","0",
"7295","TCW","Tocumwal Airport","Tocumwal","Australia","0",
"7296","TCX","Tabas Airport","Tabas","Iran","0",
"7297","TCY","Terrace Bay Airport","Terrace Bay","Namibia","0",
"7298","TDA","Trinidad Airport","Trinidad","Colombia","0",
"7299","TDB","Tetabedi Airport","Tetabedi","Papua New Guinea","0",
"7300","TDD","Trinidad Airport","Trinidad","Bolivia","0",
"7301","TDG","Tandag Airport","Tandag","Philippines","0",
"7302","TDJ","Tadjoura Airport","Tadjoura","Djibouti","0",
"7303","TDK","Taldy-Kurgan Airport","Taldy-Kurgan","Kazakhstan","0",
"7304","TDL","Tandil Airport","Tandil","Argentina","0",
"7305","TDN","Theda Station Airport","Theda","Australia","0",
"7306","TDO","Winlock Airport","Toledo","USA - Washington","0",
"7307","TDR","Theodore Airport","Theodore","Australia","0",
"7308","TDT","Tanda Tula Airport","Tanda Tula","South Africa","0",
"7309","TDV","Tanandava Airport","Tanandava","Madagascar","0",
"7310","TDW","Tradewind Airport","Amarillo","USA - Texas","0",
"7311","TDX","Trat Airport","Trat","Thailand","0",
"7312","TDZ","Toledo Airport","Toledo","USA - Ohio","0",
"7313","TEA","Tela Airport","Tela","Honduras","0",
"7314","TEB","Teterboro Airport","Teterboro","USA - New Jersey","0",
"7315","TEC","Telemaco Borba Airport","Telemaco Borba","Brazil","0",
"7316","TED","Thisted Airport","Thisted","Denmark","0",
"7317","TEE","Tebessa Airport","Tebessa","Algeria","0",
"7318","TEF","Telfer Airport","Telfer","Australia","0",
"7319","TEG","Tenkodogo Airport","Tenkodogo","Burkina Faso","0",
"7320","TEH","Tetlin Airport","Tetlin","USA - Alaska","0",
"7321","TEI","Tezu Airport","Tezu","India","0",
"7322","TEK","Tatitlek Airport","Tatitlek","USA - Alaska","0",
"7323","TEL","Telupid Airport","Telupid","Malaysia","0",
"7324","TEM","Temora Airport","Temora","Australia","0",
"7325","TEN","Tongren Airport","Tongren","China","0",
"7326","TEO","Terapo Airport","Terapo","Papua New Guinea","0",
"7327","TEP","Teptep Airport","Teptep","Papua New Guinea","0",
"7328","TEQ","Corlu Airport","Tekirdag","Turkey","0",
"7329","TER","Lajes Airport","Terceira","Portugal","0",
"7330","TES","Tessenei Airport","Tessenei","Eritrea","0",
"7331","TET","Matundo Airport","Tete","Mozambique","0",
"7332","TEU","Manapouri Airport","Te Anau","New Zealand","0",
"7333","TEW","Tohid Airport","Tohid","Iran","0",
"7334","TEX","Telluride Airport","Telluride","USA - Colorado","0",
"7335","TEY","Thingeyri Airport","Thingeyri","Iceland","0",
"7336","TEZ","Salonibari Airport","Tezpur","India","0",
"7337","TFB","Tifalmin Airport","Tifalmin","Papua New Guinea","0",
"7338","TFF","Tefe Airport","Tefe","Brazil","0",
"7339","TFI","Tufi Airport","Tufi","Papua New Guinea","0",
"7340","TFL","Teofilo Otoni Airport","Teofilo Otoni","Brazil","0",
"7341","TFM","Telefomin Airport","Telefomin","Papua New Guinea","0",
"7342","TFN","Norte Los Rodeos Airport","Tenerife","Spain","0",
"7343","TFR","Ramadan Airport","Ramadan","Egypt","0",
"7344","TFS","Sur Reina Sofia Airport","Tenerife","Spain","0",
"7345","TFT","Taftan Airport","Taftan","Pakistan","0",
"7346","TFY","Tarfaya Airport","Tarfaya","Morocco","0",
"7347","TGB","Tagbita Airport","Tagbita","Philippines","0",
"7348","TGD","Golubovci Airport","Podgorica","Serbia","0",
"7349","TGE","Sharpe Field","Tuskegee","USA - Alabama","0",
"7350","TGF","Tignes Airport","Tignes","France","0",
"7351","TGG","Sultan Mahmood Airport","Kuala Terengganu","Malaysia","0",
"7352","TGH","Tongoa Airport","Tongoa","Vanuatu","0",
"7353","TGI","Tingo Maria Airport","Tingo Maria","Peru","0",
"7354","TGJ","Tiga Airport","Tiga","New Caledonia","0",
"7355","TGL","Tagula Airport","Tagula","Papua New Guinea","0",
"7356","TGM","Tirgu Mures Airport","Tirgu Mures","Romania","0",
"7357","TGN","La Trobe Regional Airport","Traralgon","Australia","0",
"7358","TGO","Tongliao Airport","Tongliao","China","0",
"7359","TGQ","Tangara Da Serra Airport","Tangara da Serra","Brazil","0",
"7360","TGR","Touggourt Airport","Touggourt","Algeria","0",
"7361","TGS","Chokwe Airport","Chokwe","Mozambique","0",
"7362","TGT","Tanga Airport","Tanga","Tanzania","0",
"7363","TGU","Toncontin Airport","Tegucigalpa","Honduras","0",
"7364","TGV","Targovishte Airport","Targovishte","Bulgaria","0",
"7365","TGZ","Llano San Juan Airport","Tuxtla Gutierrez","Mexico","0",
"7366","THA","Northern Airport","Tullahoma","USA - Tennessee","0",
"7367","THB","Thaba-Tseka Airport","Thaba-Tseka","Lesotho","0",
"7368","THC","Tchien Airport","Tchien","Liberia","0",
"7369","THE","Teresina Airport","Teresina","Brazil","0",
"7370","THF","Tempelhof Airport","Berlin","Germany","0",
"7371","THG","Thangool Airport","Thangool","Australia","0",
"7372","THH","Taharoa Airport","Taharoa","New Zealand","0",
"7373","THI","Tichitt Airport","Tichitt","Mauritania","0",
"7374","THK","Thakhek Airport","Thakhek","Laos","0",
"7375","THL","Tachilek Airport","Tachilek","Burma","0",
"7376","THM","Thompsonfield Airport","Thompsonfield","USA - Missouri","0",
"7377","THN","Trollhattan Airport","Trollhattan","Sweden","0",
"7378","THO","Thorshofn Airport","Thorshofn","Iceland","0",
"7379","THP","Hot Springs Airport","Thermopolis","USA - Wyoming","0",
"7380","THR","Mehrabad Airport","Tehran","Iran","0",
"7381","THS","Sukhothai Airport","Sukhothai","Thailand","0",
"7382","THT","Tamchakett Airport","Tamchakett","Mauritania","0",
"7383","THU","Pituffik Airport","Pituffik","Greenland","0",
"7384","THV","York Airport","York","USA - Philadelphia","0",
"7385","THY","Thohoyandou Airport","Thohoyandou","South Africa","0",
"7386","THZ","Tahoua Airport","Tahoua","Niger","0",
"7387","TIA","Rinas Airport","Tirana","Albania","0",
"7388","TIB","Tibu Airport","Tibu","Colombia","0",
"7389","TIC","Tinak Airport","Tinak","Marshall Islands","0",
"7390","TID","Bouchekif Airport","Tiaret","Algeria","0",
"7391","TIE","Tippi Airport","Tippi","Ethiopia","0",
"7392","TIF","Taif Airport","Taif","Saudi Arabia","0",
"7393","TIG","Tingwon Airport","Tingwon","Papua New Guinea","0",
"7394","TIH","Tikehau Atoll Airport","Tikehau Atoll","French Polynesia","0",
"7395","TII","Tirinkot Airport","Tirinkot","Afghanistan","0",
"7396","TIJ","Rodriguez Airport","Tijuana","Mexico","0",
"7397","TIK","Tinker Air Force Base","Oklahoma City","USA - Oklahoma","0",
"7398","TIM","Timika Airport","Tembagapura","Indonesia","0",
"7399","TIN","Tindouf Airport","Tindouf","Algeria","0",
"7400","TIO","Tilin Airport","Tilin","Burma","0",
"7401","TIP","Tripoli International Airport","Tripoli (TIP)","Libya","0",
"7402","TIQ","Tinian Airport","Tinian","Northern Mariana Islands","0",
"7403","TIR","Tirupati Airport","Tirupati","India","0",
"7404","TIS","Thursday Island Airport","Thursday Island","Australia","0",
"7405","TIU","Timaru Airport","Timaru","New Zealand","0",
"7406","TIV","Tivat Airport","Tivat","Serbia","0",
"7407","TIW","Industrial Airport","Tacoma","USA - Washington","0",
"7408","TIX","Space Center Executive Airport","Titusville","USA - Florida","0",
"7409","TIY","Tidjikja Airport","Tidjikja","Mauritania","0",
"7410","TIZ","Tari Airport","Tari","Papua New Guinea","0",
"7411","TJA","Tarija Airport","Tarija","Bolivia","0",
"7412","TJB","Tanjung Balai Airport","Tanjung Balai","Indonesia","0",
"7413","TJC","Ticantiki Airport","Ticantiki","Panama","0",
"7414","TJG","Tanjung Warukin Airport","Tanjung Warukin","Indonesia","0",
"7415","TJH","Tajima Airport","Toyooka","Japan","0",
"7416","TJI","Capiro Airport","Trujillo","Honduras","0",
"7417","TJK","Tokat Airport","Tokat","Turkey","0",
"7418","TJM","Tyumen Airport","Tyumen","Russia","0",
"7419","TJN","Takume Airport","Takume","French Polynesia","0",
"7420","TJQ","Bulutumbang Airport","Tanjung Pandan","Indonesia","0",
"7421","TJS","Tanjung Selor Airport","Tanjung Selor","Indonesia","0",
"7422","TJV","Thanjavur Airport","Thanjavur","India","0",
"7423","TKA","Talkeetna Airport","Talkeetna","USA - Alaska","0",
"7424","TKB","Tekadu Airport","Tekadu","Papua New Guinea","0",
"7425","TKC","Tiko Airport","Tiko","Cameroon","0",
"7426","TKD","Takoradi Airport","Takoradi","Ghana","0",
"7427","TKE","Tenakee Springs Sea Plane Base","Tenakee Springs","USA - Alaska","0",
"7428","TKF","Truckee Airport","Truckee","USA - California","0",
"7429","TKG","Branti Airport","Bandar Lampung","Indonesia","0",
"7430","TKH","Takhli Airport","Takhli","Thailand","0",
"7431","TKJ","Tok Airport","Tok","USA - Alaska","0",
"7432","TKK","Truk Airport","Truk, Caroline Islands","Micronesia","0",
"7433","TKL","Taku Sea Plane Base","Taku Lodge","USA - Alaska","0",
"7434","TKM","El Peten Airport","Tikal","Guatemala","0",
"7435","TKN","Tokunoshima Airport","Tokunoshima","Japan","0",
"7436","TKO","Tlokoeng Airport","Tlokoeng","Lesotho","0",
"7437","TKP","Takapoto Airport","Takapoto","French Polynesia","0",
"7438","TKQ","Kigoma Airport","Kigoma","Tanzania","0",
"7439","TKR","Thakurgaon Airport","Thakurgaon","Bangladesh","0",
"7440","TKS","Tokushima Airport","Tokushima","Japan","0",
"7441","TKT","Tak Airport","Tak","Thailand","0",
"7442","TKU","Turku Airport","Turku","Finland","0",
"7443","TKV","Tuamoto Airport","Tatakoto","French Polynesia","0",
"7444","TKW","Tekin Airport","Tekin","Papua New Guinea","0",
"7445","TKX","Takaroa Airport","Takaroa","French Polynesia","0",
"7446","TKY","Turkey Creek Airport","Turkey Creek","Australia","0",
"7447","TKZ","Tokoroa Airport","Tokoroa","New Zealand","0",
"7448","TLA","Teller Airport","Teller","USA - Alaska","0",
"7449","TLB","Tarbela Airport","Tarbela","Pakistan","0",
"7450","TLC","Toluca Airport","Toluca","Mexico","0",
"7451","TLD","Limpopo Valley Airfield","Tuli Block","Botswana","0",
"7452","TLE","Tulear Airport","Tulear","Madagascar","0",
"7453","TLH","Tallahassee Regional Airport","Tallahassee","USA - Florida","0",
"7454","TLI","Tolitoli Airport","Tolitoli","Indonesia","0",
"7455","TLJ","Tatalina Air Force Station","Tatalina","USA - Alaska","0",
"7456","TLK","Talknafjordur Airport","Talknafjordur","Iceland","0",
"7457","TLL","Ulemiste Airport","Tallinn","Estonia","0",
"7458","TLM","Zenata Airport","Tlemcen","Algeria","0",
"7459","TLN","Hyeres Airport","Toulon","France","0",
"7460","TLO","Tol Airport","Tol","Papua New Guinea","0",
"7461","TLP","Tumolbil Airport","Tumolbil","Papua New Guinea","0",
"7462","TLR","Tulare Airport","Tulare","USA - California","0",
"7463","TLS","Blagnac Airport","Toulouse","France","0",
"7464","TLT","Tuluksak Airport","Tuluksak","USA - Alaska","0",
"7465","TLU","Tolu Airport","Tolu","Colombia","0",
"7466","TLW","Talasea Airport","Talasea","Papua New Guinea","0",
"7467","TLX","Talca Airport","Talca","Chile","0",
"7468","TLZ","Catalao Airport","Catalao","Brazil","0",
"7469","TMA","Henry Tift Myers Airport","Tifton","USA - Georgia","0",
"7470","TMB","Tamiami Airport","Miami (MIA)","USA - Florida","0",
"7471","TMC","Tambolaka Airport","Tambolaka","Indonesia","0",
"7472","TMD","Timbedra Airport","Timbedra","Mauritania","0",
"7473","TME","Tame Airport","Tame","Colombia","0",
"7474","TMG","Tomanggong Airport","Tomanggong","Malaysia","0",
"7475","TMH","Tanahmerah Airport","Tanahmerah","Indonesia","0",
"7476","TMI","Tumling Tar Airport","Tumling Tar","Nepal","0",
"7477","TMJ","Termez Airport","Termez","Uzbekistan","0",
"7478","TMK","Tamky Airport","Tamky","Vietnam","0",
"7479","TML","Tamale Airport","Tamale","Ghana","0",
"7480","TMM","Tamatave Airport","Tamatave","Madagascar","0",
"7481","TMN","Tamana Island Airport","Tamana Island","Kiribati","0",
"7482","TMO","Tumeremo Airport","Tumeremo","Venezuela","0",
"7483","TMP","Tampere-Pirkkala Airport","Tampere","Finland","0",
"7484","TMQ","Tambao Airport","Tambao","Burkina Faso","0",
"7485","TMR","Aguemar Airport","Tamenghest","Algeria","0",
"7486","TMS","Sao Tome Island Airport","Sao Tome Island","Sao Tom et Principe","0",
"7487","TMT","Trombetas Airport","Trombetas","Brazil","0",
"7488","TMU","Tambor Airport","Tambor","Costa Rica","0",
"7489","TMW","Tamworth Airport","Tamworth","Australia","0",
"7490","TMX","Timimoun Airport","Timimoun","Algeria","0",
"7491","TMY","Tiom Airport","Tiom","Indonesia","0",
"7492","TMZ","Thames Airport","Thames","New Zealand","0",
"7493","TNA","Jinan Airport","Jinan","China","0",
"7494","TNB","Tanahgrogot Airport","Tanahgrogot","Indonesia","0",
"7495","TNC","Tin City Air Force Station","Tin City","USA - Alaska","0",
"7496","TND","Trinidad Airport","Trinidad","Cuba","0",
"7497","TNE","Tanegashima Airport","Tanegashima","Japan","0",
"7498","TNF","Toussus-le-Noble Airport","Toussus-le-Noble","France","0",
"7499","TNG","Boukhalef Airport","Tangier","Morocco","0",
"7500","TNH","Tonghua Liuhe Airport","Tonghua","China","0",
"7501","TNI","Satna Airport","Satna","India","0",
"7502","TNJ","Kidjang Airport","Tanjung Pinang","Indonesia","0",
"7503","TNK","Tununak Airport","Tununak","USA - Alaska","0",
"7504","TNL","Ternopol Airport","Ternopol","Ukraine","0",
"7505","TNN","Tainan Airport","Tainan","Taiwan","0",
"7506","TNO","Tamarindo Airport","Tamarindo","Costa Rica","0",
"7507","TNP","Twentynine Palms Airport","Twentynine Palms","USA - California","0",
"7508","TNQ","Washington Island Airport","Teraina","Kiribati","0",
"7509","TNR","Antananarivo Airport","Antananarivo","Madagascar","0",
"7510","TNS","Tungsten Airport","Tungsten","Canada","0",
"7511","TNT","Dade Collier Airport","Miami (MIA)","USA - Florida","0",
"7512","TNU","Newton Municipal Airport","Newton","USA - Iowa","0",
"7513","TNV","Fanning Island Airport","Tabuaeran","Kiribati","0",
"7514","TNX","Stung Treng Airport","Stung Treng","Cambodia","0",
"7515","TNZ","Tosontsengel Airport","Tosontsengel","Mongolia","0",
"7516","TOA","Torrance Airport","Torrance","USA - California","0",
"7517","TOB","Tobruk Airport","Tobruk","Libya","0",
"7518","TOC","Toccoa Airport","Toccoa","USA - Georgia","0",
"7519","TOD","Tioman Airport","Tioman","Malaysia","0",
"7520","TOE","Tozeur Airport","Tozeur","Tunisia","0",
"7521","TOF","Tomsk Airport","Tomsk","Russia","0",
"7522","TOG","Togiak Village Airport","Togiak Village","USA - Alaska","0",
"7523","TOH","Torres Airstrip","Torres","Vanuatu","0",
"7524","TOI","Troy Municipal Airport","Troy","USA - Alabama","0",
"7525","TOJ","Torrejon Air Force Base","Madrid","Spain","0",
"7526","TOK","Torokina Airport","Torokina","Papua New Guinea","0",
"7527","TOL","Express Airport","Toledo","USA - Ohio","0",
"7528","TOM","Tombouctou Airport","Tombouctou","Mali","0",
"7529","TON","Tonu Airport","Tonu","Papua New Guinea","0",
"7530","TOO","San Vito Airport","San Vito","Costa Rica","0",
"7531","TOP","Philip Billard Airport","Topeka","USA - Kansas","0",
"7532","TOQ","Barriles Airport","Tocopilla","Chile","0",
"7533","TOR","Torrington Municipal Airport","Torrington","USA - Wyoming","0",
"7534","TOS","Tromso/Langnes Airport","Tromso","Norway","0",
"7535","TOT","Coronie Airport","Totness","Suriname","0",
"7536","TOU","Touho Airport","Touho","New Caledonia","0",
"7537","TOV","West End Sea Plane Base","Tortola","British Virgin Islands","0",
"7538","TOW","Toledo Airport","Toledo","Brazil","0",
"7539","TOX","Tobolsk Airport","Tobolsk","Russia","0",
"7540","TOY","Toyama Airport","Toyama","Japan","0",
"7541","TPA","Tampa International Airport","Tampa","USA - Florida","0",
"7542","TPC","Tarapoa Airport","Tarapoa","Ecuador","0",
"7543","TPE","Taiwan Taoyuan International Airport","Taipei","Taiwan","0",
"7544","TPG","Taiping Airport","Taiping","Malaysia","0",
"7545","TPH","Tonopah Airport","Tonopah","USA - Nevada","0",
"7546","TPI","Tapini Airport","Tapini","Papua New Guinea","0",
"7547","TPJ","Taplejung Airport","Taplejung","Nepal","0",
"7548","TPK","Tapaktuan Airport","Tapaktuan","Indonesia","0",
"7549","TPL","Draughon-Miller Airport","Temple","USA - Texas","0",
"7550","TPN","Tiputini Airport","Tiputini","Ecuador","0",
"7551","TPP","Tarapoto Airport","Tarapoto","Peru","0",
"7552","TPQ","Tepic Airport","Tepic","Mexico","0",
