"1442","970","Korampallam","Tamil Nadu","0",
"1443","4441","Bishangarh","Rajasthan","0",
"1444","3906","Ahmednagar","Maharashtra","0",
"1445","6122","Matkuli","Madhya Pradesh","0",
"1446","515","Masyana","Himachal Pradesh","0",
"1447","73","Perecherla","Andhra Pradesh","0",
"1448","4283","Behror","Rajasthan","0",
"1449","7896","Channarayapattana","Karnataka","0",
"1450","4063","Attur","Tamil Nadu","0",
"1451","4913","Elurupadu","Andhra Pradesh","0",
"1452","914","Chilamkur","Andhra Pradesh","0",
"1453","10384","Harsore","Rajasthan","0",
"1454","7555","Unnao","Uttar Pradesh","0",
"1455","66","Haldipur","Karnataka","0",
"1456","6212","Moti Khilori","Gujarat","0",
"1457","7834","Raipur, Chhattisgarh","Chhattisgarh","0",
"1458","4447","Bodwad","Maharashtra","0",
"1459","989","Hipavadli","Gujarat","0",
"1460","3900","Agartala","Tripura","0",
"1461","888","Kondapuram","Andhra Pradesh","0",
"1462","4759","Deshalpur (Kanthi)","Gujarat","0",
"1463","5345","Jikiyali","Gujarat","0",
"1464","5161","Haripar","Gujarat","0",
"1465","728","Largi","Himachal Pradesh","0",
"1466","5534","Karmala","Maharashtra","0",
"1467","6339","Nanakmatta","Uttarakhand","0",
"1468","3979","Amran","Gujarat","0",
"1469","6721","Piyava Gir","Gujarat","0",
"1470","5729","Kolhapur","Maharashtra","0",
"1471","7382","Tanuku","Andhra Pradesh","0",
"1472","10342","Sutrapada","Gujarat","0",
"1473","5513","Karanjia","Madhya Pradesh","0",
"1474","769","Garhmukteshwar","Uttar Pradesh","0",
"1475","4440","Bisalkoppa","Karnataka","0",
"1476","1067","Kaminpura","Rajasthan","0",
"1477","6623","Patas","Maharashtra","0",
"1478","6395","Natepute","Maharashtra","0",
"1479","4316","Bhadsora","Rajasthan","0",
"1480","1022","Amroli","Maharashtra","0",
"1481","575","Parappadi","Tamil Nadu","0",
"1482","10116","Chilakapalem","Andhra Pradesh","0",
"1483","364","Narsipatnam","Andhra Pradesh","0",
"1484","8396","Kasganj","Uttar Pradesh","0",
"1485","4507","Chalode","Kerala","0",
"1486","4928","Ettumanoor","Kerala","0",
"1487","5065","Gonikoppal","Karnataka","0",
"1488","8477","Mandvi Tapi","Gujarat","0",
"1489","552","Salaigramam","Tamil Nadu","0",
"1490","4989","Gangapur City","Rajasthan","0",
"1491","1215","Athota","Andhra Pradesh","0",
"1492","692","Nehran Pukhar","Himachal Pradesh","0",
"1493","5941","Lucknow","Uttar Pradesh","0",
"1494","825","Pedana","Andhra Pradesh","0",
"1495","7112","Sendhwa","Madhya Pradesh","0",
"1496","5699","Kirara Chhota","Rajasthan","0",
"1497","44","Kushinagar","Uttar Pradesh","0",
"1498","5775","Kothagudem, Telangana","Telangana","0",
"1499","3945","Amadalavalasa","Andhra Pradesh","0",
"1500","7542","Umrala","Gujarat","0",
"1501","521","Ukhli","Himachal Pradesh","0",
"1502","4806","Dharampur, Gujarat","Gujarat","0",
"1503","5301","Jangvad","Gujarat","0",
"1504","1012","Bhiwapur","Maharashtra","0",
"1505","7771","Ravna","Gujarat","0",
"1506","4611","Chintpurni","Himachal Pradesh","0",
"1507","5872","Lakhanpur, Chhattisgarh","Chhattisgarh","0",
"1508","1000","Bari","Rajasthan","0",
"1509","7578","Vadgaon","Maharashtra","0",
"1510","7156","Shergarh","Rajasthan","0",
"1511","1007","Morba, Maharashtra","Maharashtra","0",
"1512","5968","Madia","Rajasthan","0",
"1513","6119","Mathania","Rajasthan","0",
"1514","747","Narkand","Himachal Pradesh","0",
"1515","6038","Manchar","Maharashtra","0",
"1516","5241","Itarsi","Madhya Pradesh","0",
"1517","10313","Thimmapuram  Pedha Gumuluru","Andhra Pradesh","0",
"1518","4983","Gandhi Sagar Dam","Madhya Pradesh","0",
"1519","3981","Amravati","Maharashtra","0",
"1520","10260","Lakkar Bazar  Shimla","Himachal Pradesh","0",
"1521","197","Erumeli","Kerala","0",
"1522","4491","Chabhadiya","Gujarat","0",
"1523","6127","Maunganj","Madhya Pradesh","0",
"1524","5122","Guruvayur","Kerala","0",
"1525","7132","Shahpura, Rajasthan","Rajasthan","0",
"1526","754","Nauni","Himachal Pradesh","0",
"1527","7791","Kankeri","Odisha","0",
"1528","4538","Charaniya","Gujarat","0",
"1529","1093","Adda Road  Yellamanchili","Andhra Pradesh","0",
"1530","5498","Kapasan","Rajasthan","0",
"1531","829","Owk","Andhra Pradesh","0",
"1532","10042","Barahali","Maharashtra","0",
"1533","4308","Bhadkha","Rajasthan","0",
"1534","5436","Kalpi, Uttar Pradesh","Uttar Pradesh","0",
"1535","4661","Dadal","Rajasthan","0",
"1536","6482","Nowrozabad","Madhya Pradesh","0",
"1537","6960","Ruthiyai","Madhya Pradesh","0",
"1538","7990","Thuvarankurichi","Tamil Nadu","0",
"1539","7531","Umar","Madhya Pradesh","0",
"1540","6599","Parat","Kerala","0",
"1541","6973","Sahaspur","Uttarakhand","0",
"1542","1105","Chorla","Goa","0",
"1543","6664","Peravali","Andhra Pradesh","0",
"1544","10110","Vadhera","Gujarat","0",
"1545","5222","Idupulapadu","Andhra Pradesh","0",
"1546","7828","Bikkavolu","Andhra Pradesh","0",
"1547","6972","Saharanpur","Uttar Pradesh","0",
"1548","1185","Vadipatti","Tamil Nadu","0",
"1549","7357","Talari","Karnataka","0",
"1550","690","Nerwa","Himachal Pradesh","0",
"1551","6778","Pusad","Maharashtra","0",
"1552","1145","Chhata","Uttar Pradesh","0",
"1553","5738","Komaanapalli","Andhra Pradesh","0",
"1554","1042","Baloda Bazar","Chhattisgarh","0",
"1555","7042","Santhekatte","Karnataka","0",
"1556","5934","Longadi","Gujarat","0",
"1557","5922","Lingsugur","Karnataka","0",
"1558","7831","Vadisaleru","Andhra Pradesh","0",
"1559","4457","Borgaon, Madhya Pradesh","Madhya Pradesh","0",
"1560","5648","Khargapur","Madhya Pradesh","0",
"1561","3961","Ambaji","Gujarat","0",
"1562","935","Udakishanganj","Bihar","0",
"1563","453","Gumma","Himachal Pradesh","0",
"1564","7144","Shankheshwar","Gujarat","0",
"1565","6422","Neelkanth","Rajasthan","0",
"1566","10405","Chitrakoot","Uttar Pradesh","0",
"1567","5730","Kolhar","Maharashtra","0",
"1568","1089","Yajali","Andhra Pradesh","0",
"1569","5253","Jagdalpur","Chhattisgarh","0",
"1570","687","Nirath","Himachal Pradesh","0",
"1571","7129","Shahjahanpur, Rajasthan","Rajasthan","0",
"1572","4918","Erandol","Maharashtra","0",
"1573","5311","Jaspur","Uttarakhand","0",
"1574","941","Parasoli","Rajasthan","0",
"1575","7944","Pallapatti","Tamil Nadu","0",
"1576","326","Sadalga","Karnataka","0",
"1577","7817","Bantumilli","Andhra Pradesh","0",
"1578","7499","Tulasipaka","Andhra Pradesh","0",
"1579","5367","Julwania","Madhya Pradesh","0",
"1580","6678","Petlawad","Madhya Pradesh","0",
"1581","7849","Manohar Thana","Rajasthan","0",
"1582","1227","Kandlur","Karnataka","0",
"1583","4529","Chandwaji","Rajasthan","0",
"1584","5983","Mahendra","Madhya Pradesh","0",
"1585","10431","Madhepura","Bihar","0",
"1586","4814","Dhariwal","Punjab","0",
"1587","5887","Lalkuan","Uttarakhand","0",
"1588","6819","Rajkot","Gujarat","0",
"1589","657","Rewalsar","Himachal Pradesh","0",
"1590","4119","Bagru","Rajasthan","0",
"1591","4770","Devda","Gujarat","0",
"1592","8282","Chengalpattu","Tamil Nadu","0",
"1593","8101","Ayyampet","Tamil Nadu","0",
"1594","3877","Abhona","Maharashtra","0",
"1595","1203","Warangal","Telangana","0",
"1596","6056","Mandleshwar","Madhya Pradesh","0",
"1597","7890","Kundapur","Karnataka","0",
"1598","5910","Laxmangarh","Rajasthan","0",
"1599","4815","Dhariyawad","Rajasthan","0",
"1600","6423","Neem Ka Thana","Rajasthan","0",
"1601","8072","Sonaganvilai","Tamil Nadu","0",
"1602","4722","Daund","Maharashtra","0",
"1603","5488","Kanpar","Gujarat","0",
"1604","7533","Umaria","Madhya Pradesh","0",
"1605","6439","Nethivaripalem","Andhra Pradesh","0",
"1606","5208","Hubli","Karnataka","0",
"1607","128","Palej","Gujarat","0",
"1608","4231","Barghat","Madhya Pradesh","0",
"1609","7090","Sausar","Madhya Pradesh","0",
"1610","7238","Sirohi","Rajasthan","0",
"1611","230","Siddapur  Sirsi","Karnataka","0",
"1612","7971","Challakere","Karnataka","0",
"1613","5818","Kulpahar","Uttar Pradesh","0",
"1614","10448","Shambu Kalan","Punjab","0",
"1615","205","Rangampeta","Andhra Pradesh","0",
"1616","6490","Oliya","Gujarat","0",
"1617","5484","Kannur","Kerala","0",
"1618","10491","Armori","Maharashtra","0",
"1619","7677","Virpur","Gujarat","0",
"1620","3886","Adampur Mandi","Haryana","0",
"1621","6415","Nazareth","Tamil Nadu","0",
"1622","711","Hanol","Uttarakhand","0",
"1623","7516","Udma","Kerala","0",
"1624","818","Simhadri Puram","Andhra Pradesh","0",
"1625","4291","Bemetara","Chhattisgarh","0",
"1626","7178","Shirur Kasar","Maharashtra","0",
"1627","6259","Munanjipatti","Tamil Nadu","0",
"1628","5233","Ipurupalem","Andhra Pradesh","0",
"1629","1190","Neralakatte","Karnataka","0",
"1630","7078","Satapar","Gujarat","0",
"1631","5568","Katni","Madhya Pradesh","0",
"1632","4702","Darbha","Chhattisgarh","0",
"1633","766","Bijnor","Uttar Pradesh","0",
"1634","5572","Katra, Madhya Pradesh","Madhya Pradesh","0",
"1635","6155","Merta","Rajasthan","0",
"1636","5386","Kagal","Maharashtra","0",
"1637","1171","Satari","Goa","0",
"1638","6710","Piplia Mandi","Madhya Pradesh","0",
"1639","7164","Shimla","Himachal Pradesh","0",
"1640","7513","Udhampur, Jammu And Kashmir","Jammu and Kashmir","0",
"1641","120","Hadobhangi","Andhra Pradesh","0",
"1642","3952","Amarpatan","Madhya Pradesh","0",
"1643","873","Morthad","Telangana","0",
"1644","5322","Jayal","Rajasthan","0",
"1645","10076","Sikanderpur","Uttar Pradesh","0",
"1646","7614","Varada","Rajasthan","0",
"1647","6751","Prantij","Gujarat","0",
"1648","6894","Ransiki","Gujarat","0",
"1649","6868","Rampur Naikin","Madhya Pradesh","0",
"1650","643","Sarahan","Himachal Pradesh","0",
"1651","6630","Patharia","Madhya Pradesh","0",
"1652","6202","Mota Devaliya","Gujarat","0",
"1653","10398","Trambakpur","Gujarat","0",
"1654","7919","Chickmagaluru","Karnataka","0",
"1655","7281","Soyla","Rajasthan","0",
"1656","498","Kuddu","Himachal Pradesh","0",
"1657","7079","Satara","Maharashtra","0",
"1658","7062","Sargaon","Chhattisgarh","0",
"1659","10444","Samalkha","Haryana","0",
"1660","7728","Yawal","Maharashtra","0",
"1661","4454","Borana","Rajasthan","0",
"1662","1006","Sikti","Bihar","0",
"1663","7492","Trakuda","Gujarat","0",
"1664","6431","Nemawar","Madhya Pradesh","0",
"1665","10029","Arkar","Chhattisgarh","0",
"1666","7348","Takhatgarh","Rajasthan","0",
"1667","7038","Sanosara","Gujarat","0",
"1668","5232","Inkollu","Andhra Pradesh","0",
"1669","8382","Chandausi","Uttar Pradesh","0",
"1670","10368","Vellangari","Rajasthan","0",
"1671","507","Lamblu","Himachal Pradesh","0",
"1672","129","Boisar","Maharashtra","0",
"1673","5268","Jaitsar","Rajasthan","0",
"1674","5080","Gotegaon","Madhya Pradesh","0",
"1675","5784","Kotturu, Andhra Pradesh","Andhra Pradesh","0",
"1676","7657","Verad","Gujarat","0",
"1677","6770","Pulugurtha","Andhra Pradesh","0",
"1678","10080","Pappanadu","Tamil Nadu","0",
"1679","7337","Suthaliya","Madhya Pradesh","0",
"1680","431","Deem","Himachal Pradesh","0",
"1681","8246","Parthibanur  Partibamiyur","Tamil Nadu","0",
"1682","4417","Bidkalkatte","Karnataka","0",
"1683","6740","Porumamilla","Andhra Pradesh","0",
"1684","8013","Reddiarpatti  Tirunelveli","Tamil Nadu","0",
"1685","5186","Hili","West Bengal","0",
"1686","7269","Sonauli, Uttar Pradesh","Uttar Pradesh","0",
"1687","195","Hunsur","Karnataka","0",
"1688","302","Mohammadpur","Bihar","0",
"1689","8035","Basavana Bagewadi","Karnataka","0",
"1690","984","Zadkala","Gujarat","0",
"1691","7644","Velankanni","Tamil Nadu","0",
"1692","190","Kothanalloor","Kerala","0",
"1693","6816","Rajghat","Madhya Pradesh","0",
"1694","6941","Richhwa","Rajasthan","0",
"1695","4114","Bagidora","Rajasthan","0",
"1696","597","Bhawanagar  Sungra","Himachal Pradesh","0",
"1697","1049","Hornadu","Karnataka","0",
"1698","7539","Umerkote","Odisha","0",
"1699","6133","Mavungal","Kerala","0",
"1700","6062","Mandvi","Gujarat","0",
"1701","6654","Pazhayangadi","Kerala","0",
"1702","6450","Nidumolu","Andhra Pradesh","0",
"1703","6627","Pathanapuram","Kerala","0",
"1704","3986","Amrutvel","Gujarat","0",
"1705","6992","Saligrama","Karnataka","0",
"1706","6144","Mehandipur","Rajasthan","0",
"1707","7440","Thirumayam","Tamil Nadu","0",
"1708","4416","Bidhuna","Uttar Pradesh","0",
"1709","684","Nurpur","Himachal Pradesh","0",
"1710","6686","Phul Sagar","Madhya Pradesh","0",
"1711","415","Chanaur","Himachal Pradesh","0",
"1712","993","Kherapa","Rajasthan","0",
"1713","759","Amethi","Uttar Pradesh","0",
"1714","6099","Mantada","Andhra Pradesh","0",
"1715","6052","Mandawa","Rajasthan","0",
"1716","4429","Bilaspur, Chhattisgarh","Chhattisgarh","0",
"1717","1092","Adapaka","Andhra Pradesh","0",
"1718","10291","Sissu","Himachal Pradesh","0",
"1719","1130","Athur","Tamil Nadu","0",
"1720","10416","Parsadepur","Uttar Pradesh","0",
"1721","5395","Kaikaram","Andhra Pradesh","0",
"1722","987","Shelana","Gujarat","0",
"1723","7393","Tasgaon","Maharashtra","0",
"1724","8395","Ramnagar, Uttarakhand","Uttarakhand","0",
"1725","1068","Kesrisinghpur","Rajasthan","0",
"1726","4710","Dasada","Gujarat","0",
"1727","6069","Mangaluru","Karnataka","0",
"1728","4811","Dhargani","Gujarat","0",
"1729","3901","Agatrai","Gujarat","0",
"1730","5271","Jalandhar","Punjab","0",
"1731","566","Thirukalore  Tuticorin","Tamil Nadu","0",
"1732","678","Parwanoo","Himachal Pradesh","0",
"1733","5254","Jaggampeta","Andhra Pradesh","0",
"1734","983","Senjal","Gujarat","0",
"1735","1213","Jangaon","Telangana","0",
"1736","5518","Karda","Rajasthan","0",
"1737","4027","Arani","Tamil Nadu","0",
"1738","5125","Gwala","Rajasthan","0",
"1739","6976","Sahjanpur","Uttar Pradesh","0",
"1740","6715","Pisai","Maharashtra","0",
"1741","6543","Palia Kalan","Uttar Pradesh","0",
"1742","6292","Nadiad","Gujarat","0",
"1743","5245","Itwa, Uttar Pradesh","Uttar Pradesh","0",
"1744","4372","Bhimasar","Gujarat","0",
"1745","4960","Gadhi","Maharashtra","0",
"1746","7679","Virudhachalam","Tamil Nadu","0",
"1747","131","Palvancha","Telangana","0",
"1748","6152","Mendarda","Gujarat","0",
"1749","4259","Bastar","Chhattisgarh","0",
"1750","4613","Chiplun","Maharashtra","0",
"1751","4952","Gadag","Karnataka","0",
"1752","4981","Gandepalli","Andhra Pradesh","0",
"1753","10461","Mulbagal","Karnataka","0",
"1754","756","Pandranu","Himachal Pradesh","0",
"1755","4519","Chandisar","Gujarat","0",
"1756","4400","Bhuntar","Himachal Pradesh","0",
"1757","6610","Pariyaram","Kerala","0",
"1758","6237","Mukundgarh","Rajasthan","0",
"1759","7910","Laxmeshwar","Karnataka","0",
"1760","6063","Mandya","Karnataka","0",
"1761","8313","Arcot","Tamil Nadu","0",
"1762","3937","Allahabad","Uttar Pradesh","0",
"1763","45","Kuchaikote","Bihar","0",
"1764","6724","Pohari","Madhya Pradesh","0",
"1765","7561","Uran Islampur","Maharashtra","0",
"1766","1051","Aduthurai","Tamil Nadu","0",
"1767","5438","Kaludi","Rajasthan","0",
"1768","4660","Dabwali","Punjab","0",
"1769","4782","Dhabi Kalan","Haryana","0",
"1770","3883","Achara","Maharashtra","0",
"1771","4986","Gandi","Andhra Pradesh","0",
"1772","237","Andagalur Gate","Tamil Nadu","0",
"1773","4843","Dhola","Gujarat","0",
"1774","4375","Bhimora","Gujarat","0",
"1775","8085","Karumathampatti","Tamil Nadu","0",
"1776","7193","Shrinathgadh","Gujarat","0",
"1777","7021","Sangameshwar","Maharashtra","0",
"1778","4206","Bansi, Rajasthan","Rajasthan","0",
"1779","8023","Sempatti","Tamil Nadu","0",
"1780","6421","Neeleeswaram","Kerala","0",
"1781","10376","Rosera","Bihar","0",
"1782","432","Deha","Himachal Pradesh","0",
"1783","4646","Colva","Goa","0",
"1784","7848","Shankhwali","Rajasthan","0",
"1785","5594","Kenedipur","Gujarat","0",
"1786","4055","Athani, Karnataka","Karnataka","0",
"1787","5662","Khejarla","Rajasthan","0",
"1788","5502","Karad","Maharashtra","0",
"1789","5600","Kerlapal","Chhattisgarh","0",
"1790","971","Nasvadi","Gujarat","0",
"1791","667","Rait","Himachal Pradesh","0",
"1792","7683","Visavadar","Gujarat","0",
"1793","4821","Dharmapuri, Tamil Nadu","Tamil Nadu","0",
"1794","5943","Ludrada","Rajasthan","0",
"1795","7095","Sawaipur","Rajasthan","0",
"1796","5361","Jojawar","Rajasthan","0",
"1797","5391","Kaiga","Karnataka","0",
"1798","4841","Dhokadva","Gujarat","0",
"1799","223","Krishnarajpete","Karnataka","0",
"1800","930","Thimmaraju Palem","Andhra Pradesh","0",
"1801","8452","Jirawala","Rajasthan","0",
"1802","827","Palakonda","Andhra Pradesh","0",
"1803","7490","Tori","Gujarat","0",
"1804","52","Maanikonda","Andhra Pradesh","0",
"1805","5342","Jhansi","Uttar Pradesh","0",
"1806","4957","Gadh","Gujarat","0",
"1807","10118","Kusmara","Uttar Pradesh","0",
"1808","10112","Dharur","Maharashtra","0",
"1809","7515","Udi","Uttar Pradesh","0",
"1810","4371","Bhimadole","Andhra Pradesh","0",
"1811","6826","Rajpara (Khodiyar)","Gujarat","0",
"1812","4950","Firozabad","Uttar Pradesh","0",
"1813","949","Chandauli","Uttar Pradesh","0",
"1814","7711","Wani","Maharashtra","0",
"1815","3942","Alsisar","Rajasthan","0",
"1816","5868","Lahar","Madhya Pradesh","0",
"1817","543","Silwani","Madhya Pradesh","0",
"1818","6549","Palloor","Kerala","0",
"1819","1082","Yerrabalem","Andhra Pradesh","0",
"1820","5174","Hatkanangale","Maharashtra","0",
"1821","5615","Khajuraho","Madhya Pradesh","0",
"1822","1046","Bhod","Gujarat","0",
"1823","6365","Napoklu","Karnataka","0",
"1824","5952","Luvariya","Gujarat","0",
"1825","8344","Mudgal","Karnataka","0",
"1826","7775","Sinapali","Odisha","0",
"1827","6564","Pandalam","Kerala","0",
"1828","1168","Pullad","Kerala","0",
"1829","4173","Bamitha","Madhya Pradesh","0",
"1830","979","Jeelola","Rajasthan","0",
"1831","6233","Mukkamala","Andhra Pradesh","0",
"1832","6904","Ratlam","Madhya Pradesh","0",
"1833","10441","Pilkhod","Maharashtra","0",
"1834","850","Turukwadi","Maharashtra","0",
"1835","4972","Gajraula","Uttar Pradesh","0",
"1836","6019","Mallapur","Karnataka","0",
"1837","344","Ghughri","Madhya Pradesh","0",
"1838","8279","Surangudi","Tamil Nadu","0",
"1839","5625","Khambha Gir","Gujarat","0",
"1840","5018","Ghargaon","Maharashtra","0",
"1841","10464","Pandaravilai","Tamil Nadu","0",
"1842","7612","Vanthali","Gujarat","0",
"1843","7518","Udupi","Karnataka","0",
"1844","5583","Kazhakkoottam","Kerala","0",
"1845","8074","Paralachi","Tamil Nadu","0",
"1846","7484","Todiya","Gujarat","0",
"1847","4655","Dabi","Rajasthan","0",
"1848","7058","Sardargadh","Gujarat","0",
"1849","7149","Shekhpir","Gujarat","0",
"1850","7166","Shiraguppi","Karnataka","0",
"1851","7123","Shahapur","Karnataka","0",
"1852","7464","Tilora","Rajasthan","0",
"1853","7816","Gowripatnam","Andhra Pradesh","0",
"1854","7938","Masthikatte","Karnataka","0",
"1855","792","Rudrapur, Uttar Pradesh","Uttar Pradesh","0",
"1856","6242","Multai","Madhya Pradesh","0",
"1857","5766","Kotada Jadodar","Gujarat","0",
"1858","913","Chillakallu","Andhra Pradesh","0",
"1859","6680","Phalodi","Rajasthan","0",
"1860","10028","Antagarh","Chhattisgarh","0",
"1861","576","Pazhaiyakayal","Tamil Nadu","0",
"1862","4296","Betamcherla","Andhra Pradesh","0",
"1863","8443","Cheepurupalli","Andhra Pradesh","0",
"1864","8060","Raxaul","Bihar","0",
"1865","1153","Dichpally","Telangana","0",
"1866","7143","Shankarpura","Karnataka","0",
"1867","7060","Sardarshahr","Rajasthan","0",
"1868","773","Maharajganj","Uttar Pradesh","0",
"1869","8419","Vinukonda","Andhra Pradesh","0",
"1870","10129","Krishna Nagar","Gujarat","0",
"1871","7977","Hukkeri","Karnataka","0",
"1872","4068","Aurangabad, Maharashtra","Maharashtra","0",
"1873","4896","Durg","Chhattisgarh","0",
"1874","7245","Siruguppa","Karnataka","0",
"1875","6285","Mydukur","Andhra Pradesh","0",
"1876","4158","Bali","Rajasthan","0",
"1877","3960","Ambah","Madhya Pradesh","0",
"1878","4193","Baneria","Rajasthan","0",
"1879","812","Mullikatte","Karnataka","0",
"1880","5527","Karivellur","Kerala","0",
"1881","436","Dhaneta","Himachal Pradesh","0",
"1882","6377","Naredi","Gujarat","0",
"1883","10283","Naduan","Odisha","0",
"1884","7370","Talwara, Punjab","Punjab","0",
"1885","10460","Manganallur","Tamil Nadu","0",
"1886","4192","Bandri","Madhya Pradesh","0",
"1887","7564","Uttarlai","Rajasthan","0",
"1888","6071","Mangalwedha","Maharashtra","0",
"1889","11","Nirmal","Telangana","0",
"1890","508","Langna","Himachal Pradesh","0",
"1891","4883","Dudhai","Gujarat","0",
"1892","4645","Colachel","Tamil Nadu","0",
"1893","4671","Dahinsara","Gujarat","0",
"1894","750","Murliganj","Bihar","0",
"1895","4854","Dhuma","Madhya Pradesh","0",
"1896","4580","Chher Moti","Gujarat","0",
"1897","10062","Choki","Gujarat","0",
"1898","10006","Moti Vadal","Gujarat","0",
"1899","8106","Kollamkode","Tamil Nadu","0",
"1900","6211","Moti Khakhar","Gujarat","0",
"1901","7453","Thoradi","Gujarat","0",
"1902","6187","Mopidevi","Andhra Pradesh","0",
"1903","10474","Ukkadam  Coimbatore","Tamil Nadu","0",
"1904","4335","Bhanvad","Gujarat","0",
"1905","4199","Bangra","Uttar Pradesh","0",
"1906","5992","Maihar","Madhya Pradesh","0",
"1907","8165","Veppankadu","Tamil Nadu","0",
"1908","10388","Angul","Odisha","0",
"1909","10426","Ingorala-Dand","Gujarat","0",
"1910","4011","Ankadiya","Gujarat","0",
"1911","10409","Jiwan Nagar","Haryana","0",
"1912","10003","Kikariya","Gujarat","0",
"1913","6042","Mandal, Gujarat","Gujarat","0",
"1914","6594","Paradsinga","Madhya Pradesh","0",
"1915","5805","Kuchipudi","Andhra Pradesh","0",
"1916","6262","Mundgod","Karnataka","0",
"1917","4876","Dornapal","Chhattisgarh","0",
"1918","857","Puri","Odisha","0",
"1919","7347","Taharabad","Maharashtra","0",
"1920","731","Machial","Himachal Pradesh","0",
"1921","4572","Chhapi","Gujarat","0",
"1922","6838","Rama","Rajasthan","0",
"1923","6346","Nandigama","Andhra Pradesh","0",
"1924","1156","Savalanga","Karnataka","0",
"1925","7001","Samarlakota","Andhra Pradesh","0",
"1926","5689","Khutar","Uttar Pradesh","0",
"1927","4370","Bhim","Rajasthan","0",
"1928","10037","Balisana","Gujarat","0",
"1929","553","Thiruvengadam  Vellakulam","Tamil Nadu","0",
"1930","6049","Mandarthi","Karnataka","0",
"1931","5538","Kartarpur","Punjab","0",
"1932","1055","Shaheed Bhagat Singh Nagar","Punjab","0",
"1933","5712","Kodali","Andhra Pradesh","0",
"1934","6879","Ranchi","Jharkhand","0",
"1935","4800","Dhansa","Rajasthan","0",
"1936","5170","Hata","Madhya Pradesh","0",
"1937","5748","Konni","Kerala","0",
"1938","6081","Manikaran","Himachal Pradesh","0",
"1939","7074","Sastana","Karnataka","0",
"1940","6916","Rawala","Rajasthan","0",
"1941","7148","Shegaon","Maharashtra","0",
"1942","10148","Bidri","Maharashtra","0",
"1943","16","Koregaon Bhima","Maharashtra","0",
"1944","509","Lathiani","Himachal Pradesh","0",
"1945","5149","Hanuman Junction","Andhra Pradesh","0",
"1946","5187","Himayatnagar","Maharashtra","0",
"1947","7945","Edappally  Kochi","Kerala","0",
"1948","6116","Mata No Madh","Gujarat","0",
"1949","5205","Hoskote","Karnataka","0",
"1950","518","Moorang","Himachal Pradesh","0",
"1951","83","Gulapura","Karnataka","0",
"1952","7087","Sattur","Tamil Nadu","0",
"1953","7367","Talwana","Gujarat","0",
"1954","5637","Khaniadhana","Madhya Pradesh","0",
"1955","10443","Shahbaad","Haryana","0",
"1956","7274","Songir","Maharashtra","0",
"1957","5465","Kandorna","Gujarat","0",
"1958","6790","Rahata","Maharashtra","0",
"1959","6206","Motala","Maharashtra","0",
"1960","155","Barodameo","Rajasthan","0",
"1961","7588","Vaghaniya Juna","Gujarat","0",
"1962","402","Bhareri","Himachal Pradesh","0",
"1963","931","Arimalam","Tamil Nadu","0",
"1964","7855","Navalpur","Gujarat","0",
"1965","4414","Bidar","Karnataka","0",
"1966","10247","Chakkarakkal","Kerala","0",
"1967","6035","Manavadar","Gujarat","0",
"1968","5030","Ghosla","Madhya Pradesh","0",
"1969","6849","Ramanuj Ganj","Chhattisgarh","0",
"1970","4336","Bharapar","Gujarat","0",
"1971","4902","Duvvuru","Andhra Pradesh","0",
"1972","10359","Bahadurgarh","Haryana","0",
"1973","7024","Sanganer","Rajasthan","0",
"1974","10094","Panchpipla","Gujarat","0",
"1975","10114","Bodegaon","Maharashtra","0",
"1976","5392","Kaij","Maharashtra","0",
"1977","7590","Vaijapur","Maharashtra","0",
"1978","20","Gandhav","Rajasthan","0",
"1979","5394","Kaikamba","Karnataka","0",
"1980","4049","Ashti","Maharashtra","0",
"1981","7853","Rani","Rajasthan","0",
"1982","10272","Chadhiar","Himachal Pradesh","0",
"1983","1135","Bannadka","Karnataka","0",
"1984","8430","Gazipur","Uttar Pradesh","0",
"1985","8464","Guruvayankere","Karnataka","0",
"1986","4750","Deori, Maharashtra","Maharashtra","0",
"1987","65","Kalasapadu","Andhra Pradesh","0",
"1988","4761","Deshnok","Rajasthan","0",
"1989","4659","Dabugaon","Odisha","0",
"1990","7871","Tajpur","Gujarat","0",
"1991","5010","Gaya","Bihar","0",
"1992","6354","Nandyal","Andhra Pradesh","0",
"1993","7544","Umri","Maharashtra","0",
"1994","6741","Porvorim","Goa","0",
"1995","7790","Bandhuguda","Odisha","0",
"1996","10259","Mcleod Ganj  Dharamshala","Himachal Pradesh","0",
"1997","4666","Daggubadu","Andhra Pradesh","0",
"1998","7553","Unhel","Madhya Pradesh","0",
"1999","6141","Megh Nagar","Madhya Pradesh","0",
"2000","6531","Palani","Tamil Nadu","0",
"2001","1210","Nittur","Karnataka","0",
"2002","995","Shivpuri  Kanpur","Uttar Pradesh","0",
"2003","3920","Aklera","Rajasthan","0",
"2004","582","Gandhinagar  Sokkankudieruppu","Tamil Nadu","0",
"2005","8143","Kunnamkulam","Kerala","0",
"2006","4315","Bhadravati, Karnataka","Karnataka","0",
"2007","7800","Kanchikacherla","Andhra Pradesh","0",
"2008","4545","Chattanchal","Kerala","0",
"2009","30","Kharachia","Gujarat","0",
"2010","6102","Manwat Road","Maharashtra","0",
"2011","4093","Badhada","Gujarat","0",
"2012","7483","Toda","Gujarat","0",
"2013","10095","Degavada","Gujarat","0",
"2014","4348","Bhavani","Tamil Nadu","0",
